full_text,teks_bersih
@IndoPopBase Sepi bgt berita ini padahal ancaman tsunaminya serem krn termasuk gempa megathrust yang jarang Tapi emang buat ancaman di Indonesia gaterlalu bahaya be careful!,IndoPopBase Sepi berita padahal ancaman tsunaminya serem termasuk gempa megathrust yang jarang Tapi emang buat ancaman Indonesia gaterlalu bahaya careful
@AhmedTsar @zakiberkata sumatra masuk 10 besar 2x secara potensi ke depan daerah mana potensi megathrust probabilitas terbesar bisa terjadi di indonesia? sumtra selatan jawa atau wilayah lain?,AhmedTsar zakiberkata sumatra masuk besar secara potensi depan daerah mana potensi megathrust probabilitas terbesar bisa terjadi indonesia sumtra selatan jawa atau wilayah lain
@zakiberkata Kamchatka ini patahan yg sejalur sama patahan megathrust Jepang ya mas atau tidak?,zakiberkata Kamchatka patahan sejalur sama patahan megathrust Jepang atau tidak
Gempa Megathrust pertama di tahun 2025. Gempa megathrust di segmen Kuril Kamchatka yang relatif seumur dengan segmen Selatan Jawa dapat menjadi cermin segmen ini juga mampu menghasilkan gempa megathrust yang sama di masa depan https://t.co/Gktxz0MCyC,Gempa Megathrust pertama tahun 2025 Gempa megathrust segmen Kuril Kamchatka yang relatif seumur dengan segmen Selatan Jawa dapat menjadi cermin segmen juga mampu menghasilkan gempa megathrust yang sama masa depan httpstcoGktxz0MCyC
meanwhile orang k3 dikantor gw. lulusan teknik sipil dengan bangga ny jumawa biilang ah pulau jawa mah aman ga kena megathrust. berdasarkan ilmu sipil geseran bumi gakan kena di ancol. jauh dr banten. duh gw cuman nyengir iblis aja. bener aja gempa di russiaa efeknya kemana2,meanwhile orang dikantor lulusan teknik sipil dengan bangga jumawa biilang pulau jawa aman kena megathrust berdasarkan ilmu sipil geseran bumi gakan kena ancol jauh banten cuman nyengir iblis bener gempa russiaa efeknya kemana2
Yang menarik gempabumi M8 8 pagi ini sebelumnya diikuti oleh rangkaian foreshocks yang sangat intensif dengan gempa Mw 7 4 dan tiga kali Mw 6 6 (20 Juli 25) dan rangkaian gempa kecil lain SEBELUM gempa utama. Fenomena foreshocks yg diobservasi jg di event gempa megathrust lain. https://t.co/BI1iaWFlM6,Yang menarik gempabumi pagi sebelumnya diikuti oleh rangkaian foreshocks yang sangat intensif dengan gempa tiga kali Juli rangkaian gempa kecil lain SEBELUM gempa utama Fenomena foreshocks diobservasi event gempa megathrust lain httpstcoBI1iaWFlM6
Badan Geologi melalui Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menerima kunjungan Deputi I bidang Geostrategi Dewan Pertahanan Nasional Republik Indonesia (DPN RI) dengan pembahasan pelaksanaan admin game menghadapi megathrust dan tsunami. https://t.co/N2x1aHt2hr,Badan Geologi melalui Pusat Vulkanologi Mitigasi Bencana Geologi PVMBG menerima kunjungan Deputi bidang Geostrategi Dewan Pertahanan Nasional Republik Indonesia dengan pembahasan pelaksanaan admin game menghadapi megathrust tsunami httpstcoN2x1aHt2hr
Ni negara kapan diazab ama megathrust si cok,negara kapan diazab megathrust
Waspada untuk masyarakat sekitar. Megathrust 'Meledak' Banten-Lampung Digulung Tsunami Hitungan Menit https://t.co/LkM0J0wsJE,Waspada untuk masyarakat sekitar Megathrust Meledak BantenLampung Digulung Tsunami Hitungan Menit httpstcoLkM0J0wsJE
Megathrust Pernah Meledak di Selatan Jawa Lokasi Dekat Bandara Yogya https://t.co/6dJBPM8Y21,Megathrust Pernah Meledak Selatan Jawa Lokasi Dekat Bandara Yogya httpstco6dJBPM8Y21
BPBD Pacitan gelar simulasi gempa dan tsunami di Watu Karung Pacitan. Warga dilatih evakuasi dan teknik penyelamatan saat bencana. https://t.co/iFjk1ZZ3Pn,BPBD Pacitan gelar simulasi gempa tsunami Watu Karung Pacitan Warga dilatih evakuasi teknik penyelamatan saat bencana httpstcoiFjk1ZZ3Pn
Megathrust Pernah Meledak di Selatan Jawa Lokasi Dekat Bandara Yogya https://t.co/L42yo1E1ep,Megathrust Pernah Meledak Selatan Jawa Lokasi Dekat Bandara Yogya httpstcoL42yo1E1ep
Megathrust 'Meledak' Selatan Jawa Pernah Digulung Tsunami Raksasa https://t.co/YR96yVNOxH,Megathrust Meledak Selatan Jawa Pernah Digulung Tsunami Raksasa httpstcoYR96yVNOxH
Ada 13 Lokasi Megathrust di RI Kepala BMKG Kasih Peringatan Keras https://t.co/ECV28upHsj,Lokasi Megathrust Kepala BMKG Kasih Peringatan Keras httpstcoECV28upHsj
@hjwworld Mungkin karena berita ancaman gempa megathrust di Bali dan wilayah Indonesia hari ini? Itu bisa bikin cemas. Atau cuma kecapekan/stres biasa. Coba relaks minum teh hangat atau curhat ke teman. Kalau parah konsultasi ahli ya. Semangat! ,hjwworld Mungkin karena berita ancaman gempa megathrust Bali wilayah Indonesia hari bisa bikin cemas Atau cuma kecapekanstres biasa Coba relaks minum hangat atau curhat teman Kalau parah konsultasi ahli Semangat
Megathrust 'Meledak' Banten-Lampung Digulung Tsunami Hitungan Menit https://t.co/Ir7yH0Q5Q1,Megathrust Meledak BantenLampung Digulung Tsunami Hitungan Menit httpstcoIr7yH0Q5Q1
Pulau Sabang Jadi Salah Satu Tempat Wisata Populer Indonesia dalam Ancaman Megathrust https://t.co/VXOgr6lGWP,Pulau Sabang Jadi Salah Satu Tempat Wisata Populer Indonesia dalam Ancaman Megathrust httpstcoVXOgr6lGWP
5 Tempat Wisata Populer Indonesia dalam Ancaman Megathrust https://t.co/hLNeSxyBlu,Tempat Wisata Populer Indonesia dalam Ancaman Megathrust httpstcohLNeSxyBlu
Indonesia dengan sejumlah pesona menyimpan bahaya megathrust yang bisa membahayakan siapa saja. Karena itu upaya mitigasi harus disiapkan dengan baik. https://t.co/MRTTGZw33y,Indonesia dengan sejumlah pesona menyimpan bahaya megathrust yang bisa membahayakan siapa saja Karena upaya mitigasi harus disiapkan dengan baik httpstcoMRTTGZw33y
4 Daerah di Luar Pulau Jawa dengan Potensi Megathrust Tinggi https://t.co/y5nsDxkPEQ,Daerah Luar Pulau Jawa dengan Potensi Megathrust Tinggi httpstcoy5nsDxkPEQ
Megathrust Nyata! 5 Destinasi Wisata Populer dalam Ancaman Wajib Mitigasi https://t.co/ppmrgKm9O5,Megathrust Nyata Destinasi Wisata Populer dalam Ancaman Wajib Mitigasi httpstcoppmrgKm9O5
Pusat gempa tepat di zona subduksi tipe gempa megathrust,Pusat gempa tepat zona subduksi tipe gempa megathrust
@Seek_truth963 Lahh iyak barusan bat mimpi gempa megathrust Pas bangun keringetan,Seek_truth963 Lahh iyak barusan mimpi gempa megathrust bangun keringetan
Perkenalkan Ini Gedung Bertingkat Tahan Gempa Megathrust di Jakarta dari BMKG https://t.co/kriPVFjGtb,Perkenalkan Gedung Bertingkat Tahan Gempa Megathrust Jakarta dari BMKG httpstcokriPVFjGtb
Ini Kelebihan Gedung Ina-MHEWS Tahan Gempa Megathrust dengan Teknologi Mutakhir https://t.co/gIMBQfKB1Y,Kelebihan Gedung InaMHEWS Tahan Gempa Megathrust dengan Teknologi Mutakhir httpstcogIMBQfKB1Y
Ini Kelebihan Gedung Ina-MHEWS Tahan Gempa Megathrust dengan Teknologi Mutakhir https://t.co/gIMBQfKB1Y https://t.co/esxb9R2lfw,Kelebihan Gedung InaMHEWS Tahan Gempa Megathrust dengan Teknologi Mutakhir httpstcogIMBQfKB1Y httpstcoesxb9R2lfw
Perkenalkan Ini Gedung Bertingkat Tahan Gempa Megathrust di Jakarta dari BMKG https://t.co/kriPVFjGtb https://t.co/AbXFzbpnLz,Perkenalkan Gedung Bertingkat Tahan Gempa Megathrust Jakarta dari BMKG httpstcokriPVFjGtb httpstcoAbXFzbpnLz
 Megathrust merujuk pada gempa dengan mekanisme pematahan naik bermagnitudo 8-9 yang dapat memicu tsunami besar. Gempa megathrust dapat terjadi pada zona subduksi / batas antar 2 lempeng bumi yang salah satunya menyusup dibawah lempeng lainnya. Sunda Megathrust (Indonesia) https://t.co/EalqQV6j2i,Megathrust merujuk pada gempa dengan mekanisme pematahan naik bermagnitudo yang dapat memicu tsunami besar Gempa megathrust dapat terjadi pada zona subduksi batas antar lempeng bumi yang salah satunya menyusup dibawah lempeng lainnya Sunda Megathrust Indonesia httpstcoEalqQV6j2i
@zakiberkata Min megathrust sunda apa itu,zakiberkata megathrust sunda
Ini Daftar Wilayah di Jawa yang Pernah Alami Gempa Megathrust https://t.co/9Mzx9eQLkl,Daftar Wilayah Jawa yang Pernah Alami Gempa Megathrust httpstco9Mzx9eQLkl
Jepang Siap Siaga Megathrust Baru Lebih Parah dari Tsunami 2011 https://t.co/V7K64DRyU4,Jepang Siap Siaga Megathrust Baru Lebih Parah dari Tsunami 2011 httpstcoV7K64DRyU4
Daftar Wilayah RI Pernah Dihantam Gempa Megathrust-2 Lagi Tunggu Waktu https://t.co/JhRyXUasMm,Daftar Wilayah Pernah Dihantam Gempa Megathrust2 Lagi Tunggu Waktu httpstcoJhRyXUasMm
Ni negara layak kena gempa Megathrust dan tsunami sampai abis sih. Cuma gara-gara dari 200an juta penduduk ga ada yang minat eliminate 60 keluarga oligarki buat ngereset system.,negara layak kena gempa Megathrust tsunami sampai abis Cuma garagara dari 200an juta penduduk yang minat eliminate keluarga oligarki buat ngereset system
TOT Megathrust Solution di Kampus Universitas Indonesia Depok #SiapUntukSelamat #BudayaSadarBencana #kitajagaALAMjagakita #BNPB #BPBD Direktorat Prb Bnpb BPBD DKI Jakarta Pompiers de l'Urgence Internationale International Emergency Firefighters Universitas Indonesia https://t.co/CkrKdPDWZy,Megathrust Solution Kampus Universitas Indonesia Depok SiapUntukSelamat BudayaSadarBencana kitajagaALAMjagakita BNPB BPBD Direktorat Bnpb BPBD Jakarta Pompiers lUrgence Internationale International Emergency Firefighters Universitas Indonesia httpstcoCkrKdPDWZy
Lempeng Indo Australia masih menyusup di bawah Lempeng Sunda (Eurasia) dengan kecepatan rata-rata sekitar 6 7 cm per tahun. Konsekuensi nyata yang kita alami sekarang berupa erupsi gunung api gempa dan termasuk potensi gempa megathrust magnitudo 8-9 https://t.co/Uvcwrxdmmj,Lempeng Indo Australia masih menyusup bawah Lempeng Sunda Eurasia dengan kecepatan ratarata sekitar tahun Konsekuensi nyata yang kita alami sekarang berupa erupsi gunung gempa termasuk potensi gempa megathrust magnitudo httpstcoUvcwrxdmmj
BMKG Klarifikasi Video Viral soal Gempa Megathrust Lumpuhkan Jakarta https://t.co/RMTAYBsYOn,BMKG Klarifikasi Video Viral soal Gempa Megathrust Lumpuhkan Jakarta httpstcoRMTAYBsYOn
Segmen Alaska-Aleutian Megathrust https://t.co/M74gRjAj42,Segmen AlaskaAleutian Megathrust httpstcoM74gRjAj42
Tsunami Besar Pernah Terjadi di Kulon Progo Karena Megathrust https://t.co/q4kKoZRC3t,Tsunami Besar Pernah Terjadi Kulon Progo Karena Megathrust httpstcoq4kKoZRC3t
Supervolcano aktif dan sejarah gempa megathrust &gt;9 yang pernah tercatat. Sumatera Indonesia punya keduanya. https://t.co/SVODQLKvPN,Supervolcano aktif sejarah gempa megathrust yang pernah tercatat Sumatera Indonesia punya keduanya httpstcoSVODQLKvPN
Megathrust.. mitigasi bencana pesisir https://t.co/mlI390ORYa,Megathrust mitigasi bencana pesisir httpstcomlI390ORYa
Kok tiba tiba kepikiran megathrust ya? Ya allah tolong lindungi hamba dan orang2 yang hamba sayang,tiba tiba kepikiran megathrust allah tolong lindungi hamba orang2 yang hamba sayang
Indonesia yang berada di jalur Ring of Fire memiliki tingkat kerentanan tinggi terhadap bencana alam khususnya gempa bumi dan tsunami. Di seluruh wilayah Indonesia terdapat 13 segmen Megathrust yang berpotensi memicu gempa bumi besar. https://t.co/QCB0xLNQ5R,Indonesia yang berada jalur Ring Fire memiliki tingkat kerentanan tinggi terhadap bencana alam khususnya gempa bumi tsunami seluruh wilayah Indonesia terdapat segmen Megathrust yang berpotensi memicu gempa bumi besar httpstcoQCB0xLNQ5R
Tsunami Pangandaran di Bulan Juli - Thread - 13 Juli 2006 Segmen megathrust Selatan Jawa Barat atau di Baratdaya Pangandaran berguncang lemah pada dini hari jam 01:10 WIB dengan magnitudo 4.4. Deformasi batuan di kedalaman 10km itu sama sekali tak dirasakan oleh masyarakat https://t.co/YfaeePF2jV,Tsunami Pangandaran Bulan Juli Thread Juli 2006 Segmen megathrust Selatan Jawa Barat atau Baratdaya Pangandaran berguncang lemah pada dini hari 0110 dengan magnitudo Deformasi batuan kedalaman 10km sama sekali dirasakan oleh masyarakat httpstcoYfaeePF2jV
SIAGA DAN WASPADA ️ DARURAT ️ GEMPA MEGATHRUST,SIAGA WASPADA DARURAT GEMPA MEGATHRUST
Wilayah Indonesia yang terletak di kawasan Cincin Api Pasifik (Ring of Fire) memiliki tingkat kerentanan tinggi terhadap bencana gempa dan tsunami. Setidaknya terdapat 13 segmen Megathrust yang tersebar di seluruh wilayah Tanah Air dan menjadi sumber potensi gempa besar. Badan https://t.co/3Bm4akCjx5,Wilayah Indonesia yang terletak kawasan Cincin Pasifik Ring Fire memiliki tingkat kerentanan tinggi terhadap bencana gempa tsunami Setidaknya terdapat segmen Megathrust yang tersebar seluruh wilayah Tanah menjadi sumber potensi gempa besar Badan httpstco3Bm4akCjx5
CILACAP https://t.co/TbG4Wsmf86 Kabupaten Cilacap berada di garis terdepan risiko bencana gempa bumi dan tsunami. Kawasan ini menjadi salah satu wilayah yang langsung berhadapan dengan potensi megathrust di selatan Pulau Jawa bagian dari sabuk api atau ring of fire. Namun https://t.co/MZF1IEQyd5,CILACAP httpstcoTbG4Wsmf86 Kabupaten Cilacap berada garis terdepan risiko bencana gempa bumi tsunami Kawasan menjadi salah satu wilayah yang langsung berhadapan dengan potensi megathrust selatan Pulau Jawa bagian dari sabuk atau ring fire Namun httpstcoMZF1IEQyd5
RI Dibayangi Megathrust Cek Zona Merahnya https://t.co/MsyWhtBQ6G,Dibayangi Megathrust Zona Merahnya httpstcoMsyWhtBQ6G
1 lg ancaman dr CNBC setiap minggu... itu korupsi ekonomi ga dibahas yg penting malah megathrust melulu yg ga tau apa bakal terjadi dalam 30 th ini... apa si targetmu CNBC? RI Dibayangi Megathrust Cek Zona Merahnya https://t.co/2L2RrTshnN,ancaman CNBC setiap minggu korupsi ekonomi dibahas penting malah megathrust melulu bakal terjadi dalam targetmu CNBC Dibayangi Megathrust Zona Merahnya httpstco2L2RrTshnN
@dnnzmstwnnn Labgsung kepikiran takut megathrust ga si kak,dnnzmstwnnn Labgsung kepikiran takut megathrust
@txtdrimedia Capek banget asli jadi WNI berasa di injek2 harga diri di tanah sendiri. Pengen tanya ke Tanya ke Tuhan kapan sh Megathrust datang ,txtdrimedia Capek banget asli jadi berasa injek2 harga diri tanah sendiri Pengen tanya Tanya Tuhan kapan Megathrust datang
Mak liyut Nglilir gempa anak Megathrust terasa mengerikan kalau kamu rebahan nempel tanah terdengar bletak dari dalam tanah vertigo dikit #sepanjangpantaiselatanjabarjateng #Megathrustngeriiiii #pantekanAmerika #pantekanRussia #littlestarLouvre #glasshouserevolution https://t.co/aCm8iWmXpW,liyut Nglilir gempa anak Megathrust terasa mengerikan kalau kamu rebahan nempel tanah terdengar bletak dari dalam tanah vertigo dikit sepanjangpantaiselatanjabarjateng Megathrustngeriiiii pantekanAmerika pantekanRussia littlestarLouvre glasshouserevolution httpstcoaCm8iWmXpW
gue masih kepikiran pasti sky duluan yang bawa topik ramalan dari manga soal megathrust jepang. kebayang dia jelasin dampaknya ke sekitar jepang alon-alon soalnya nani tuh kalo dijelasin kan dulu detail gue mau sky buat gue satu aja pls ,masih kepikiran pasti duluan yang bawa topik ramalan dari manga soal megathrust jepang kebayang jelasin dampaknya sekitar jepang alonalon soalnya nani kalo dijelasin dulu detail buat satu
@chepi_iwe @ARSIPAJA Boleh gak sh request sama Tuhan minta klo Megathrust mereka2 aja yg kena dampaknya yg baik2 di umpetin dlu gtu muak bgd asli dh ,chepi_iwe ARSIPAJA Boleh request sama Tuhan minta Megathrust mereka2 kena dampaknya baik2 umpetin muak asli
Jangan Salah Paham Ini Pengertian yang Benar soal Megathrust https://t.co/69AzNMyHeS penjelasan Daryono BMKG dari https://t.co/Y2EEaPnRwg,Jangan Salah Paham Pengertian yang Benar soal Megathrust httpstco69AzNMyHeS penjelasan Daryono BMKG dari httpstcoY2EEaPnRwg
@liputan6dotcom kasih tau ke penulis berita dibawah Sesar Lembang itu bukan Megathrust tapi Strike Slip Fault. Megathrust itu zona subduksi yang ada di lautan. https://t.co/goLv5SbHOL,liputan6dotcom kasih penulis berita dibawah Sesar Lembang bukan Megathrust tapi Strike Slip Fault Megathrust zona subduksi yang lautan httpstcogoLv5SbHOL
@Gempa_Tsunami @zakiberkata Kok sudah banyak gempa² berskala kecil-sedang di Wilayah Pantai Selatan Ya? Apakah ada sambung menyambungnya dengan The MegaThrust?,Gempa_Tsunami zakiberkata sudah banyak gempa² berskala kecilsedang Wilayah Pantai Selatan Apakah sambung menyambungnya dengan MegaThrust
Boleh jg nih utk menghadapi megathrust.,Boleh menghadapi megathrust
@baaliq_ @zakiberkata betul..dan kalo itu ditarik garis memanjang maka kemungkinan besar berada di tengah agak ke utara dari gugusan pulau Jawa-Sunda Kecil. dan itu adalah potensi ancaman megathrust,baaliq_ zakiberkata betuldan kalo ditarik garis memanjang maka kemungkinan besar berada tengah agak utara dari gugusan pulau JawaSunda Kecil adalah potensi ancaman megathrust
Asli aku tu pgn stay di bali buat kerja. Tapi takut megathrust,Asli stay bali buat kerja Tapi takut megathrust
Jadi di Indo lg heboh gempa megathrust jepang? Ini dijepang orang2 malah kayak yg ga peduli. Tetep santai kek biasanya.,Jadi Indo heboh gempa megathrust jepang dijepang orang2 malah kayak peduli Tetep santai biasanya
6 Shio Ini Tertimpa Rezeki Megathrust: Hujan Uang dan Kesuksesan Datang Tanpa Disangka https://t.co/P0TMcKzRaQ,Shio Tertimpa Rezeki Megathrust Hujan Uang Kesuksesan Datang Tanpa Disangka httpstcoP0TMcKzRaQ
Ancaman Megathrust Sesar Lembang Bagaimana Mitigasi Bencana Gempa di Bandung? https://t.co/IR7oQaovCY,Ancaman Megathrust Sesar Lembang Bagaimana Mitigasi Bencana Gempa Bandung httpstcoIR7oQaovCY
Idk about others tp nihonjin di sekitarku gada yg panik specific ke tgl 5 ini. Semua udah punya tas emergency dan udah ikut earthquake drill berkali2. Orang udah pada tau dan sadar kalo nankai megathrust ini bakal terjadi ntah kapan yg penting siap.,about others nihonjin sekitarku gada panik specific Semua udah punya emergency udah ikut earthquake drill berkali2 Orang udah pada sadar kalo nankai megathrust bakal terjadi ntah kapan penting siap
Dek tadi mas lembur pulang jam 12. Hawa nya mendung Alhamdulillah nggak terlalu panas tadi pagi ada gempa dek. Terus fyp pada viral ramalan Ryo natsuki katanya tgl 5 bakal terjadi gempa megathrust. Udah BMKG jepang juga bilang begitu. Kan jadi parno ya pagi pagi,tadi lembur pulang Hawa mendung Alhamdulillah nggak terlalu panas tadi pagi gempa Terus pada viral ramalan natsuki katanya bakal terjadi gempa megathrust Udah BMKG jepang juga bilang begitu jadi parno pagi pagi
@zakiberkata btw min gempa megathrust jepang yg viral hari ini tuh beneran bakal kejadian kah soalnya lagi rame bngt,zakiberkata gempa megathrust jepang viral hari beneran bakal kejadian soalnya lagi rame bngt
@nanadwp_ Aminnnn.. pusatnya gempanya yg banyak di kagoshima kemarin tuh.. tp kalo megathrust kansai ada kena dikit juga,nanadwp_ Aminnnn pusatnya gempanya banyak kagoshima kemarin kalo megathrust kansai kena dikit juga
Bukan hanya Jepang ada beberapa wilayah di dunia yang berpotensi mengalami gempa megathrust dimasa depan berdasarkan akumulasi strain seismic gap dan riwayat gempa besar sebelumnya. Sunda Megathrust (Selat Sunda &amp; Mentawai ) Cascadia Subduction (AS Kanada) Peru Chile Trench https://t.co/v0mgZ1lfIh,Bukan hanya Jepang beberapa wilayah dunia yang berpotensi mengalami gempa megathrust dimasa depan berdasarkan akumulasi strain seismic riwayat gempa besar sebelumnya Sunda Megathrust Selat Sunda Mentawai Cascadia Subduction Kanada Peru Chile Trench httpstcov0mgZ1lfIh
TKI Was-was Ramalan Gempa Megathrust dan Tsunami di Jepang Sabtu Malam 5 Juli 2025: Taiwan Waspada! https://t.co/f1a25BWZgD,Waswas Ramalan Gempa Megathrust Tsunami Jepang Sabtu Malam Juli 2025 Taiwan Waspada httpstcof1a25BWZgD
Jepang lagi diramalkan oleh Rio Tatsuki mau ada gempa megathrust di laut antara Jepang dan Filipina. Gempanya ini seperti gempa tahun 2011. Tanda-tandanya udah ada. Tapi apakah ramalannya tepat akan terjadi besok 5 juli 2025 atau sekitar bulan juli tahun ini?,Jepang lagi diramalkan oleh Tatsuki gempa megathrust laut antara Jepang Filipina Gempanya seperti gempa tahun 2011 Tandatandanya udah Tapi apakah ramalannya tepat akan terjadi besok juli 2025 atau sekitar bulan juli tahun
Ada prediksi megathrust Gempa d kawasan selatan akhir ini Kaki blm sembuh total Vacay apa survival game enih wkwk,prediksi megathrust Gempa kawasan selatan akhir Kaki sembuh total Vacay survival game enih wkwk
@yaniarsim @prabowo Dulu percaya akan terjadi megathrust di Jawa tapi sekarang sudah tak percaya lagi,yaniarsim prabowo Dulu percaya akan terjadi megathrust Jawa tapi sekarang sudah percaya lagi
h-2 ramalan nankai megathrust akankah ,ramalan nankai megathrust akankah
@KangManto123 Dibangun sebelum megathrust atau sesudah?,KangManto123 Dibangun sebelum megathrust atau sesudah
@nicnycnn @el_avraham Pas diliat grafik efesiensi kemarin aja bnpb kena efisiensi gede. Padhaal kemaren maren rame megathrust. Ngga tau dah basarnas kena efisiensi juga apa ngga. Kek gini gimana mau nandingin siaga bencana nya Jepang coba? Padahal sama sama sering kena bencana. (2),nicnycnn el_avraham diliat grafik efesiensi kemarin bnpb kena efisiensi gede Padhaal kemaren maren rame megathrust Ngga basarnas kena efisiensi juga ngga gini gimana nandingin siaga bencana Jepang coba Padahal sama sama sering kena bencana
Gempa Megathrust Hantam RI Cek Peringatan Terbaru BMKG https://t.co/ES2JWy9B0f,Gempa Megathrust Hantam Peringatan Terbaru BMKG httpstcoES2JWy9B0f
Tiba-Tiba BMKG Ingatkan Soal Megathrust di RI: Bukan Menakut-nakuti https://t.co/Vx3pHyZusN,TibaTiba BMKG Ingatkan Soal Megathrust Bukan Menakutnakuti httpstcoVx3pHyZusN
Tiba-Tiba BMKG Ingatkan Soal Megathrust di RI: Bukan Menakut-nakuti https://t.co/56WTfQnHNF,TibaTiba BMKG Ingatkan Soal Megathrust Bukan Menakutnakuti httpstco56WTfQnHNF
Saksikan The Silent Threat: Dokumenter Ancaman &amp; Mitigasi Megathrust di Pesisir di kanal Youtube Watchdoc Documentary https://t.co/TPIi22tsiK Gempa Megathruts mengintai pesisir barat Sumatera-Jawa dan selatan Jawa-Bali. Namun kesiapan masyarakat untuk menghadapi Megathrust https://t.co/xhrhME0hCG,Saksikan Silent Threat Dokumenter Ancaman Mitigasi Megathrust Pesisir kanal Youtube Watchdoc Documentary httpstcoTPIi22tsiK Gempa Megathruts mengintai pesisir barat SumateraJawa selatan JawaBali Namun kesiapan masyarakat untuk menghadapi Megathrust httpstcoxhrhME0hCG
@txtdaribogor Kelompok pemancing megathrust,txtdaribogor Kelompok pemancing megathrust
Jam 5 pagi aku selesai menghitung skenario What if terjadi gempa megathrust di selatan malang jam 2 pagi. Kekuatan 8.1 terjadi longsor disepanjang zona roe rise sepanjang pacitan sampai jember. Dengan estimasi tsunami 45 m ( tsunami extreme ) Aku tercengang melihat hasilnya,pagi selesai menghitung skenario What terjadi gempa megathrust selatan malang pagi Kekuatan terjadi longsor disepanjang zona rise sepanjang pacitan sampai jember Dengan estimasi tsunami tsunami extreme tercengang melihat hasilnya
tapi kena megathrust Tuhan Maha Adil,tapi kena megathrust Tuhan Maha Adil
Kalau efek nuklir di perang dunia ke 3 itu memicu megathrust apa bisa?,Kalau efek nuklir perang dunia memicu megathrust bisa
BMKG Soal Gempa Megathrust: Tinggal Menunggu Waktu https://t.co/s0cfbbHreX,BMKG Soal Gempa Megathrust Tinggal Menunggu Waktu httpstcos0cfbbHreX
kalian capek gasih? kemarin udah covid skrng ini belum juga potensi megathrust,kalian capek gasih kemarin udah covid skrng belum juga potensi megathrust
@zakiberkata Iya saya juga berpikir hal yang sama setelah hari ini ada pernyataan dari Rusia dan China. Lebih dekat ke megathrust daripada perang dunia.,zakiberkata saya juga berpikir yang sama setelah hari pernyataan dari Rusia China Lebih dekat megathrust daripada perang dunia
@Rashandka @tanyarlfes Mwnding kegulung megathrust mah drpd WW anj,Rashandka tanyarlfes Mwnding kegulung megathrust drpd
@infoBMKG umur belum kepala 3 udah mikirin WW 3 megathrust ,infoBMKG umur belum kepala udah mikirin megathrust
Yup benar ini rame lagi. Anggap ini buat persiapan &amp; mitigasi aja guys soal megathrust siapin jg tas darurat krn kita gk tau bencana kapan terjadi tp yg pasti bumi udah tua &amp; alam bekerja,benar rame lagi Anggap buat persiapan mitigasi guys soal megathrust siapin darurat kita bencana kapan terjadi pasti bumi udah alam bekerja
13 Kapanewon di DIY Masuk Zona Rawan Tsunami Jika Terjadi Gempa Megathrust BPBD Siapkan Mitigasi https://t.co/PPraYQm2Q1,Kapanewon Masuk Zona Rawan Tsunami Jika Terjadi Gempa Megathrust BPBD Siapkan Mitigasi httpstcoPPraYQm2Q1
13 Kapanewon di DIY Masuk Zona Rawan Tsunami Jika Terjadi Gempa Megathrust BPBD Siapkan Mitigasi https://t.co/PPraYQlv0t https://t.co/lQnmU9MTyM,Kapanewon Masuk Zona Rawan Tsunami Jika Terjadi Gempa Megathrust BPBD Siapkan Mitigasi httpstcoPPraYQlv0t httpstcolQnmU9MTyM
@qaypal @aldapstsr Indo kan dah ada prediksi megathrust juga...gatahu kapan,qaypal aldapstsr Indo prediksi megathrust jugagatahu kapan
@DambaanA Tinggal menunggu megathrust mother of wave waterfall in front pintu air njagir dimana kota surabaya porak poranda,DambaanA Tinggal menunggu megathrust mother wave waterfall front pintu njagir dimana kota surabaya porak poranda
Jadi teringat megathrust amit2 kalo sampai kejadian. Apakah gw beneran harus siap2 tas darurat? Buat gw sama anak gw ,Jadi teringat megathrust amit2 kalo sampai kejadian Apakah beneran harus siap2 darurat Buat sama anak
d indonesia yang bersntakan ini megathrust solusinya,indonesia yang bersntakan megathrust solusinya
Waspada Gempa MEGATHRUST,Waspada Gempa MEGATHRUST
btw isu daerah jawa barat kena gempa megathrust 8+ SR udah nguap gitu aja yaaa ?? kayaknya sih karena kebanjiran informasi tiap hari jadi nya nguap gitu aja. org2 juga kayaknya udah pada gak aware lagi. jadi kalo ada gempa gede yaudah mati mah mati aja. menurut saya sih gitu.,daerah jawa barat kena gempa megathrust udah nguap gitu yaaa kayaknya karena kebanjiran informasi tiap hari jadi nguap gitu org2 juga kayaknya udah pada aware lagi jadi kalo gempa gede yaudah mati mati menurut saya gitu
BPBD Sebut 11 Kalurahan di Bantul Rawan Tsunami Jika Megathrust Terjadi 5 Masuk Zona Merah #Gempa #Megathrust #Tsunami #GempaMegathrust #TsunamiDIY https://t.co/VLAXBkG0bk,BPBD Sebut Kalurahan Bantul Rawan Tsunami Jika Megathrust Terjadi Masuk Zona Merah Gempa Megathrust Tsunami GempaMegathrust TsunamiDIY httpstcoVLAXBkG0bk
Terlalu berharap sama kekuatan manusia bukan sama Tuhan..saya beberapa kali memberitahu soal alami dan lainnya https://t.co/j1GhkWYuLn.mengerti https://t.co/3eo9Ww3vVD,Terlalu berharap sama kekuatan manusia bukan sama Tuhansaya beberapa kali memberitahu soal alami lainnya httpstcoj1GhkWYuLnmengerti httpstco3eo9Ww3vVD
